Test,System Number,System Name,Symbol,Unit,Position,Entry Date,Entry Time,Entry Order Price,Stop Price,Risk%,Quantity,Entry Fill,Entry DPP,Entry Stock Split Ratio,Exit Date,Exit Time,Exit Order Price,Exit Fill,Exit DPP,Dividends,Commission,Forex Carry,Profit,Profit%,Closed Equity,Total Equity,Drawdown,Days in Trade,R Multiple,Custom,Rule,,,,,,04.06.2012,06.06.2012,,,,,,,,
1,1,Donchian w Rule Labels,MP,1,Long,03.01.2013,Open,"0,06845","0,067125","2,85%",8,"0,068475",500000,1,24.05.2013,Day,"0,070575","0,07055",500000,0,64,0,"8099,4415791","4,28%",178364,246231,"50,80%",141,"1,4998966",0,Breakout High Entry, Breakout Low Exit,03.01.2013,24.05.2013,,,41064,41066,,MP,,,,,,
1,1,Donchian w Rule Labels,CD,1,Short,22.05.2013,Day,"0,9544","0,9653","2,78%",6,"0,9541",100000,1,06.06.2013,Day,"0,9653","0,9655",100000,0,24,0,-6864,"-2,84%",189731,217971,"56,40%",15,"-1,0214286",0,Breakout Low Entry, Stop Exit,22.05.2013,06.06.2013,,,41064,41066,,CD,,,,,,
1,1,Donchian w Rule Labels,SF,1,Short,10.05.2013,Day,"1,1095","1,1258","2,95%",3,"1,1089",125000,1,06.06.2013,Day,"1,1258","1,1267",125000,0,12,0,-6687,"-3,12%",183050,216052,"56,80%",27,"-1,0551479",0,Breakout Low Entry, Stop Exit,10.05.2013,06.06.2013,,,41064,41066,,SF,,,,,,
1,1,Donchian w Rule Labels,JY,1,Short,26.11.2012,Day,"1,2464","1,262","2,23%",2,"1,2463",125000,1,07.06.2013,Day,"1,0769","1,0774",125000,0,24,0,"41924,732351","23,81%",182046,201041,"59,80%",193,"10,6814605",0,Breakout Low Entry, Breakout High Exit,26.11.2012,07.06.2013,,,41064,41066,,JY,,,,,,
1,1,Donchian w Rule Labels,HO,1,Short,12.04.2013,Open,"2,9684","3,0595","1,86%",1,"2,9615",42000,1,14.06.2013,Day,"3,0595","3,0598",42000,0,12,0,"-4368,5912302","-1,98%",209864,224942,"55,00%",63,"-1,0613681",0,Breakout Low Entry, Stop Exit,12.04.2013,14.06.2013,,,41064,41066,,HO,,,,,,
1,1,Donchian w Rule Labels,OJ,1,Long,05.04.2013,Day,"128,9","121,2","2,55%",5,"129,2",150,1,25.06.2013,Day,"121,2",121,150,0,60,0,"-6550,5822293","-2,79%",206987,260577,"47,90%",81,"-1,0917637",0,Breakout High Entry, Stop Exit,05.04.2013,25.06.2013,,,41064,41066,,OJ,,,,,,
1,1,Donchian w Rule Labels,O,1,Long,07.06.2013,Day,"313,75",296,"2,71%",6,"314,5",50,1,25.06.2013,Day,296,"295,75",50,0,48,0,"-5828,0343865","-2,85%",202475,259140,"48,20%",18,"-1,0500963",0,Breakout High Entry, Stop Exit,07.06.2013,25.06.2013,,,41064,41066,,O,,,,,,
1,1,Donchian w Rule Labels,LB,1,Short,17.06.2013,Day,"308,4","324,9","2,46%",3,"308,3",110,1,26.06.2013,Day,"324,9","325,1",110,0,12,0,-5556,"-2,49%",228396,254004,"49,20%",9,"-1,0142388",0,Breakout Low Entry, Stop Exit,17.06.2013,26.06.2013,,,41064,41066,,LB,,,,,,
1,1,Donchian w Rule Labels,FC,1,Short,08.02.2013,Day,"122,15","125,1","2,83%",4,"122,125",500,1,27.06.2013,Day,"114,65","114,65",500,0,48,0,"14530,360058","6,92%",221188,267493,"46,50%",139,"2,4420773",0,Breakout Low Entry, Breakout High Exit,08.02.2013,27.06.2013,,,41064,41066,,FC,,,,,,
1,1,Donchian w Rule Labels,BP,1,Short,05.07.2013,Day,"1,4943","1,5163","2,79%",5,"1,4942",62500,1,11.07.2013,Day,"1,5163","1,517",62500,0,20,0,-7145,"-2,88%",214029,247190,"50,60%",6,"-1,0345701",0,Breakout Low Entry, Stop Exit,05.07.2013,11.07.2013,,,41064,41066,,BP,,,,,,
1,1,Donchian w Rule Labels,EC,1,Short,09.07.2013,Day,"1,3212","1,341","2,00%",2,"1,3209",125000,1,11.07.2013,Open,"1,341","1,3438",125000,0,8,0,-5733,"-2,28%",208300,243674,"51,30%",2,"-1,1408955",0,Breakout Low Entry, Stop Exit,09.07.2013,11.07.2013,,,41064,41066,,EC,,,,,,
1,1,Donchian w Rule Labels,NG,1,Short,27.06.2013,Day,"6,083","6,288","2,31%",3,"6,08",10000,1,18.07.2013,Day,"6,288","6,29",10000,0,12,0,-6312,"-2,34%",208405,215683,"56,90%",21,"-1,0115385",0,Breakout Low Entry, Stop Exit,27.06.2013,18.07.2013,,,41064,41066,,NG,,,,,,
1,1,Donchian w Rule Labels,CD,1,Short,21.06.2013,Day,"0,9494","0,9621","2,97%",6,"0,9489",100000,1,24.07.2013,Day,"0,9621","0,9622",100000,0,24,0,-8004,"-3,00%",200411,189312,"62,10%",33,"-1,0106061",0,Breakout Low Entry, Stop Exit,21.06.2013,24.07.2013,,,41064,41066,,CD,,,,,,
1,1,Donchian w Rule Labels,S,1,Long,20.05.2013,Day,"998,25","953,75","2,69%",3,999,50,1,25.07.2013,Day,"953,75","953,5",50,0,24,0,"-7046,0911433","-2,80%",184955,199349,"60,10%",66,"-1,0380981",0,Breakout High Entry, Stop Exit,20.05.2013,25.07.2013,,,41064,41066,,S,,,,,,
1,1,Donchian w Rule Labels,HU,1,Long,16.07.2013,Day,"3,0364","2,9247","2,15%",1,"3,0372",42000,1,31.07.2013,Day,"2,9247","2,9238",42000,0,4,0,"-4766,8","-2,17%",180180,217809,"56,40%",15,"-1,0088466",0,Breakout High Entry, Stop Exit,16.07.2013,31.07.2013,,,41064,41066,,HU,,,,,,
1,1,Donchian w Rule Labels,PL,1,Short,15.04.2013,Open,"1524,7","1575,2","2,87%",2,"1508,2",50,1,08.08.2013,Day,"1520,4","1520,8",50,0,16,0,"-1448,4439389","-0,62%",174995,221495,"55,70%",115,"-0,2161857",0,Breakout Low Entry, Breakout High Exit,15.04.2013,08.08.2013,,,41064,41066,,PL,,,,,,
1,1,Donchian w Rule Labels,LC,1,Short,17.01.2013,Day,"110,1","112,2","2,76%",6,"109,95",400,1,08.08.2013,Day,"105,875","105,9",400,0,96,0,"9160,7586731","4,69%",171143,214283,"57,10%",203,"1,6964368",0,Breakout Low Entry, Breakout High Exit,17.01.2013,08.08.2013,,,41064,41066,,LC,,,,,,
1,1,Donchian w Rule Labels,HG,1,Short,18.03.2013,Day,"358,1","367,6","2,81%",3,"357,85",250,1,09.08.2013,Day,"340,05","340,15",250,0,36,0,"12704,6353337","4,88%",161234,189655,"62,10%",144,"1,737386",0,Breakout Low Entry, Breakout High Exit,18.03.2013,09.08.2013,,,41064,41066,,HG,,,,,,
1,1,Donchian w Rule Labels,SI,1,Short,19.02.2013,Day,"3088,2","3218,4","2,85%",1,"3086,4",50,1,12.08.2013,Day,"2244,7","2245,8",50,0,16,0,"41414,5155329","17,85%",152789,187858,"62,40%",174,"6,2749266",0,Breakout Low Entry, Breakout High Exit,19.02.2013,12.08.2013,,,41064,41066,,SI,,,,,,
1,1,Donchian w Rule Labels,GC,1,Short,03.04.2013,Day,1603,"1637,3","1,51%",1,"1602,2",100,1,16.08.2013,Day,"1412,1","1412,4",100,0,12,0,"18635,1251326","7,99%",151632,180250,"63,90%",135,"5,3091525",0,Breakout Low Entry, Breakout High Exit,03.04.2013,16.08.2013,,,41064,41066,,GC,,,,,,
1,1,Donchian w Rule Labels,EC,1,Long,08.08.2013,Day,"1,3793","1,3599","2,16%",2,"1,3795",125000,1,30.08.2013,Day,"1,3599","1,3598",125000,0,8,0,-4933,"-2,17%",144645,192057,"61,60%",22,"-1,0067347",0,Breakout High Entry, Stop Exit,08.08.2013,30.08.2013,,,41064,41066,,EC,,,,,,
1,1,Donchian w Rule Labels,PA,1,Long,15.08.2013,Day,"782,7","751,1","1,69%",1,"782,9",100,1,30.08.2013,Day,"751,1","750,35",100,0,8,0,"-3339,6613417","-1,77%",143353,191580,"61,70%",15,"-1,050208",0,Breakout High Entry, Stop Exit,15.08.2013,30.08.2013,,,41064,41066,,PA,,,,,,
1,1,Donchian w Rule Labels,LGO,1,Long,29.08.2013,Day,"1064,8",1039,"2,63%",2,"1065,3",100,1,02.09.2013,Day,1039,"1038,8",100,0,8,0,-5308,"-2,65%",135416,182698,"63,50%",4,"-1,0091255",0,Breakout High Entry, Stop Exit,29.08.2013,02.09.2013,,,41064,41066,,LGO,,,,,,
1,1,Donchian w Rule Labels,HU,1,Long,28.08.2013,Day,"3,0522","2,948","2,34%",1,"3,0547",42000,1,03.09.2013,Day,"2,948","2,9477",42000,0,4,0,-4498,"-2,35%",130920,180762,"63,80%",6,"-1,0037042",0,Breakout High Entry, Stop Exit,28.08.2013,03.09.2013,,,41064,41066,,HU,,,,,,
1,1,Donchian w Rule Labels,AD,1,Short,07.06.2013,Day,"0,8805","0,8997","2,86%",3,"0,8802",100000,1,16.09.2013,Day,"0,8779","0,878",100000,0,36,0,"275,3247973","0,13%",147978,188615,"62,30%",101,"0,0470641",0,Breakout Low Entry, Breakout High Exit,07.06.2013,16.09.2013,,,41064,41066,,AD,,,,,,
1,1,Donchian w Rule Labels,TY,1,Short,19.08.2013,Day,"113,171875","114,46875","2,76%",4,"113,15625",1000,1,18.09.2013,Day,"114,46875","114,53125",1000,0,32,0,"-5672,7095855","-2,98%",145346,179629,"64,10%",30,"-1,0805161",0,Breakout Low Entry, Stop Exit,19.08.2013,18.09.2013,,,41064,41066,,TY,,,,,,
1,1,Donchian w Rule Labels,SB,1,Short,29.10.2012,Open,"27,08","28,06","2,61%",4,"27,03",1120,1,25.09.2013,Day,"24,76","24,77",1120,0,80,0,"9786,2474452","5,53%",132318,168323,"66,30%",331,"2,1208061",0,Breakout Low Entry, Breakout High Exit,29.10.2012,25.09.2013,,,41064,41066,,SB,,,,,,
1,1,Donchian w Rule Labels,S,1,Long,26.08.2013,Open,"1083,5",1037,"2,56%",2,1088,50,1,30.09.2013,Day,1037,1036,50,0,8,0,-5208,"-2,61%",127109,168347,"66,30%",35,"-1,0211765",0,Breakout High Entry, Stop Exit,26.08.2013,30.09.2013,,,41064,41066,,S,,,,,,
1,1,Donchian w Rule Labels,W,1,Short,11.02.2013,Day,"957,75","989,5","2,89%",4,"957,5",50,1,30.09.2013,Day,"870,5",871,50,0,80,0,"16591,835839","7,50%",120551,167139,"66,60%",231,"2,5924743",0,Breakout Low Entry, Breakout High Exit,11.02.2013,30.09.2013,,,41064,41066,,W,,,,,,
1,1,Donchian w Rule Labels,BP,1,Long,27.09.2013,Day,"1,62","1,5997","2,35%",3,"1,6202",62500,1,10.10.2013,Day,"1,5997","1,5997",62500,0,12,0,"-3855,75","-2,36%",116704,165516,"66,90%",13,"-1,003122",0,Breakout High Entry, Stop Exit,27.09.2013,10.10.2013,,,41064,41066,,BP,,,,,,
1,1,Donchian w Rule Labels,O,1,Short,05.09.2013,Day,"247,5","262,5","2,87%",7,"247,25",50,1,16.10.2013,Day,"262,5","262,75",50,0,28,0,-5453,"-2,93%",105375,164747,"67,10%",41,"-1,0216393",0,Breakout Low Entry, Stop Exit,05.09.2013,16.10.2013,,,41064,41066,,O,,,,,,
1,1,Donchian w Rule Labels,US,1,Short,05.07.2013,Day,"126,578125","129,203125","2,20%",2,"126,484375",1000,1,18.10.2013,Day,"129,109375","129,125",1000,0,16,0,"-5422,8836302","-2,19%",99589,171577,"65,70%",105,"-0,9973119",0,Breakout Low Entry, Breakout High Exit,05.07.2013,18.10.2013,,,41064,41066,,US,,,,,,
1,1,Donchian w Rule Labels,CL,1,Long,18.07.2013,Open,"122,97","119,67","1,69%",1,"123,4",1000,1,22.10.2013,Day,"120,41","120,36",1000,0,4,0,-3044,"-1,38%",96543,167470,"66,50%",96,"-0,8160858",0,Breakout High Entry, Breakout Low Exit,18.07.2013,22.10.2013,,,41064,41066,,CL,,,,,,
1,1,Donchian w Rule Labels,BP,1,Long,18.10.2013,Day,"1,6298","1,6091","2,26%",3,"1,6299",62500,1,30.10.2013,Day,"1,6091","1,609",62500,0,12,0,"-3930,75","-2,27%",92615,185276,"62,90%",12,"-1,0078846",0,Breakout High Entry, Stop Exit,18.10.2013,30.10.2013,,,41064,41066,,BP,,,,,,
1,1,Donchian w Rule Labels,LCO,1,Long,01.08.2013,Day,"121,21","118,15","2,88%",2,"121,27",1000,1,07.11.2013,Day,"120,67","120,62",1000,0,40,0,"-2062,691311","-0,95%",96120,166770,"66,60%",98,"-0,3305595",0,Breakout High Entry, Breakout Low Exit,01.08.2013,07.11.2013,,,41064,41066,,LCO,,,,,,
1,1,Donchian w Rule Labels,EC,1,Long,18.09.2013,Day,"1,3829","1,3661","2,39%",2,"1,3836",125000,1,07.11.2013,Day,"1,3771","1,3767",125000,0,8,0,-1733,"-0,95%",94391,162729,"67,50%",50,"-0,3961143",0,Breakout High Entry, Breakout Low Exit,18.09.2013,07.11.2013,,,41064,41066,,EC,,,,,,
1,1,Donchian w Rule Labels,SF,1,Long,23.09.2013,Open,"1,1551","1,1381","2,78%",2,"1,1574",125000,1,07.11.2013,Day,"1,1401","1,14",125000,0,8,0,-4358,"-2,51%",90037,159025,"68,20%",45,"-0,9032124",0,Breakout High Entry, Breakout Low Exit,23.09.2013,07.11.2013,,,41064,41066,,SF,,,,,,
1,1,Donchian w Rule Labels,OJ,1,Short,15.10.2013,Day,"108,65","115,45","2,40%",4,"108,55",150,1,08.11.2013,Day,"115,45","115,5",150,0,32,0,"-4306,2797066","-2,50%",85709,155884,"68,80%",24,"-1,0401642",0,Breakout Low Entry, Stop Exit,15.10.2013,08.11.2013,,,41064,41066,,OJ,,,,,,
1,1,Donchian w Rule Labels,HO,1,Short,01.11.2013,Day,"2,9671","3,0555","2,15%",1,"2,9662",42000,1,21.11.2013,Day,"3,0555","3,0566",42000,0,8,0,"-3903,5775989","-2,23%",136067,145867,"70,80%",20,"-1,0407875",0,Breakout Low Entry, Stop Exit,01.11.2013,21.11.2013,,,41064,41066,,HO,,,,,,
1,1,Donchian w Rule Labels,LB,1,Long,28.10.2013,Open,"385,6","370,4","3,51%",3,"389,6",110,1,22.11.2013,Day,"370,4","370,3",110,0,12,0,-6381,"-3,53%",129693,133892,"73,20%",25,"-1,0071023",0,Breakout High Entry, Stop Exit,28.10.2013,22.11.2013,,,41064,41066,,LB,,,,,,
1,1,Donchian w Rule Labels,LH,1,Long,04.09.2013,Day,"92,25","89,975","2,96%",6,"92,3",400,1,04.12.2013,Day,91,"90,975",400,0,72,0,"-3553,7675106","-1,89%",124733,145138,"71,00%",91,"-0,6368759",0,Breakout High Entry, Breakout Low Exit,04.09.2013,04.12.2013,,,41064,41066,,LH,,,,,,
1,1,Donchian w Rule Labels,NG,1,Short,26.07.2013,Day,"6,057","6,267","2,19%",2,"6,056",10000,1,05.12.2013,Day,"6,238","6,239",10000,0,24,0,"-3887,0920975","-2,02%",122055,139895,"72,00%",132,"-0,9211119",0,Breakout Low Entry, Breakout High Exit,26.07.2013,05.12.2013,,,41064,41066,,NG,,,,,,
1,1,Donchian w Rule Labels,KC,1,Short,20.05.2013,Day,"194,85","201,2","2,86%",3,"194,8",375,1,23.12.2013,Day,"170,95",171,375,0,48,0,"26185,2948429","10,39%",131734,146251,"70,70%",217,"3,6368465",0,Breakout Low Entry, Breakout High Exit,20.05.2013,23.12.2013,,,41064,41066,,KC,,,,,,
1,1,Donchian w Rule Labels,JGB,1,Long,23.10.2013,Open,"140,52","140,03","3,51%",1,"140,66","10271,1585867",1,26.12.2013,Day,"140,03","140,02","9543,8060699",0,8,0,"-6215,9304264","-3,38%",125804,148501,"70,30%",64,"-0,9606079",0,Breakout High Entry, Stop Exit,23.10.2013,26.12.2013,,,41064,41066,,JGB,,,,,,
1,1,Donchian w Rule Labels,LB,1,Long,20.12.2013,Day,"391,4","377,2","2,01%",2,"391,5",110,1,02.01.2014,Day,"377,2","376,8",110,0,8,0,-3242,"-2,07%",122569,147038,"70,60%",13,"-1,0305149",0,Breakout High Entry, Stop Exit,20.12.2013,02.01.2014,,,41064,41066,,LB,,,,,,
1,1,Donchian w Rule Labels,PL,1,Short,26.11.2013,Day,"1395,5","1439,2","1,62%",1,"1395,3",50,1,03.01.2014,Day,"1439,2","1439,3",50,0,8,0,"-2265,877178","-1,67%",118437,135488,"72,90%",38,"-1,0322903",0,Breakout Low Entry, Stop Exit,26.11.2013,03.01.2014,,,41064,41066,,PL,,,,,,
1,1,Donchian w Rule Labels,SF,1,Long,06.12.2013,Day,"1,1798","1,1641","2,86%",2,"1,1799",125000,1,03.01.2014,Day,"1,1641","1,1639",125000,0,16,0,"-4120,8073003","-2,98%",114133,134584,"73,10%",28,"-1,0432424",0,Breakout High Entry, Stop Exit,06.12.2013,03.01.2014,,,41064,41066,,SF,,,,,,
1,1,Donchian w Rule Labels,AD,1,Short,18.12.2013,Day,"0,8311","0,8478","2,25%",2,"0,8309",100000,1,13.01.2014,Day,"0,8478","0,8482",100000,0,8,0,-3468,"-2,31%",110515,163327,"67,30%",26,"-1,0260355",0,Breakout Low Entry, Stop Exit,18.12.2013,13.01.2014,,,41064,41066,,AD,,,,,,
1,1,Donchian w Rule Labels,FC,1,Long,09.01.2014,Day,"128,55","126,35","2,74%",4,"128,6",500,1,13.01.2014,Day,"126,35","126,325",500,0,16,0,-4566,"-2,78%",105957,160969,"67,80%",4,"-1,0146667",0,Breakout High Entry, Stop Exit,09.01.2014,13.01.2014,,,41064,41066,,FC,,,,,,
1,1,Donchian w Rule Labels,OJ,1,Long,10.01.2014,Day,"129,45","123,3","2,79%",5,"129,8",150,1,16.01.2014,Day,"123,3","123,1",150,0,20,0,-5045,"-2,89%",100923,165525,"66,90%",6,"-1,0348718",0,Breakout High Entry, Stop Exit,10.01.2014,16.01.2014,,,41064,41066,,OJ,,,,,,
1,1,Donchian w Rule Labels,CL,1,Short,08.01.2014,Day,"113,14","115,9","1,91%",1,"113,11",1000,1,22.01.2014,Day,"115,9","115,97",1000,0,8,0,"-2942,5042244","-2,01%",98110,164010,"67,20%",14,"-1,054661",0,Breakout Low Entry, Stop Exit,08.01.2014,22.01.2014,,,41064,41066,,CL,,,,,,
1,1,Donchian w Rule Labels,GC,1,Short,19.12.2013,Open,"1256,8","1302,1","3,12%",1,"1252,9",100,1,23.01.2014,Day,"1302,1","1302,2",100,0,4,0,-4934,"-3,13%",93166,176824,"64,60%",35,"-1,0028455",0,Breakout Low Entry, Stop Exit,19.12.2013,23.01.2014,,,41064,41066,,GC,,,,,,
1,1,Donchian w Rule Labels,FC,1,Long,16.01.2014,Day,"128,85","126,575","2,72%",4,"128,875",500,1,29.01.2014,Day,"126,575","126,55",500,0,16,0,-4666,"-2,75%",88509,184696,"63,10%",13,"-1,0143478",0,Breakout High Entry, Stop Exit,16.01.2014,29.01.2014,,,41064,41066,,FC,,,,,,
1,1,Donchian w Rule Labels,NG,1,Long,30.01.2014,Open,"7,561","7,253","1,86%",1,"7,611",10000,1,30.01.2014,Day,"7,253","7,242",10000,0,4,0,-3694,"-1,92%",84816,189044,"62,20%",0,"-1,0318436",0,Breakout High Entry, Entry Day Stop Exit,30.01.2014,30.01.2014,,,41064,41066,,NG,,,,,,
1,1,Donchian w Rule Labels,JY,1,Short,20.11.2013,Day,"1,0308","1,0469","2,68%",2,"1,0307",125000,1,03.02.2014,Day,"1,0224","1,0226",125000,0,16,0,"1907,7284765","1,26%",79588,167613,"66,50%",75,"0,4710441",0,Breakout Low Entry, Breakout High Exit,20.11.2013,03.02.2014,,,41064,41066,,JY,,,,,,
1,1,Donchian w Rule Labels,NG,1,Long,05.02.2014,Day,"7,551","7,199","2,52%",1,"7,568",10000,1,05.02.2014,Day,"7,199","7,195",10000,0,4,0,-3734,"-2,55%",75855,142985,"71,40%",0,"-1,0119241",0,Breakout High Entry, Entry Day Stop Exit,05.02.2014,05.02.2014,,,41064,41066,,NG,,,,,,
1,1,Donchian w Rule Labels,AD,1,Short,16.01.2014,Day,"0,8305","0,8462","2,83%",3,"0,8302",100000,1,06.02.2014,Day,"0,8462","0,8463",100000,0,12,0,-4842,"-2,86%",71020,145057,"71,00%",21,"-1,00875",0,Breakout Low Entry, Stop Exit,16.01.2014,06.02.2014,,,41064,41066,,AD,,,,,,
1,1,Donchian w Rule Labels,C,1,Short,25.07.2013,Open,"619,75",646,"3,07%",4,"614,5",50,1,06.02.2014,Day,"571,5","571,75",50,0,32,0,"8440,0229978","4,11%",67962,144549,"71,10%",196,"1,3396862",0,Breakout Low Entry, Breakout High Exit,25.07.2013,06.02.2014,,,41064,41066,,C,,,,,,
1,1,Donchian w Rule Labels,BO,1,Short,30.05.2013,Day,"53,21","54,71","2,62%",7,"53,2",600,1,18.02.2014,Day,"45,11","45,12",600,0,140,0,"33222,256467","13,72%",115788,144196,"71,20%",264,"5,238451",0,Breakout Low Entry, Breakout High Exit,30.05.2013,18.02.2014,,,41064,41066,,BO,,,,,,
1,1,Donchian w Rule Labels,SB,1,Short,03.12.2013,Day,"23,6","24,06","2,79%",8,"23,59",1120,1,21.02.2014,Day,"23,53","23,53",1120,0,64,0,"320,4106099","0,21%",108447,156509,"68,70%",80,"0,0760853",0,Breakout Low Entry, Breakout High Exit,03.12.2013,21.02.2014,,,41064,41066,,SB,,,,,,
1,1,Donchian w Rule Labels,W,1,Short,06.12.2013,Day,"821,75",841,"2,82%",4,"821,5",50,1,03.03.2014,Day,795,"796,25",50,0,32,0,"4902,2159644","3,55%",103278,185980,"62,80%",87,"1,2569785",0,Breakout Low Entry, Breakout High Exit,06.12.2013,03.03.2014,,,41064,41066,,W,,,,,,
1,1,Donchian w Rule Labels,LCO,1,Long,03.03.2014,Day,"129,03","126,59","2,63%",2,"129,09",1000,1,05.03.2014,Day,"126,59","126,52",1000,0,8,0,-5148,"-2,71%",104229,204542,"59,10%",2,"-1,0296",0,Breakout High Entry, Stop Exit,03.03.2014,05.03.2014,,,41064,41066,,LCO,,,,,,
1,1,Donchian w Rule Labels,CL,1,Long,26.02.2014,Day,"123,51","120,73","1,69%",1,"123,52",1000,1,11.03.2014,Day,"120,73","120,69",1000,0,4,0,-2834,"-1,72%",106409,191725,"61,70%",13,"-1,0157706",0,Breakout High Entry, Stop Exit,26.02.2014,11.03.2014,,,41064,41066,,CL,,,,,,
1,1,Donchian w Rule Labels,JGB,1,Long,24.01.2014,Open,"140,93","140,5","2,85%",1,"141,01","9778,0385255",1,13.03.2014,Day,"140,5","140,49","9830,9083759",0,8,0,"-5195,883574","-2,97%",118676,186318,"62,70%",48,"-1,0419275",0,Breakout High Entry, Stop Exit,24.01.2014,13.03.2014,,,41064,41066,,JGB,,,,,,
1,1,Donchian w Rule Labels,HU,1,Long,18.02.2014,Day,"2,9772","2,8912","2,43%",1,"2,9773",42000,1,13.03.2014,Day,"2,8912","2,8908",42000,0,4,0,-3637,"-2,44%",115041,184993,"63,00%",23,"-1,0057519",0,Breakout High Entry, Stop Exit,18.02.2014,13.03.2014,,,41064,41066,,HU,,,,,,
1,1,Donchian w Rule Labels,KC,1,Long,12.03.2014,Day,"257,8","245,8","2,31%",1,258,375,1,17.03.2014,Day,"245,8","245,5",375,0,4,0,"-4691,5","-2,37%",141893,192169,"61,60%",5,"-1,0254645",0,Breakout High Entry, Stop Exit,12.03.2014,17.03.2014,,,41064,41066,,KC,,,,,,
